60614939	1c:enterprise programming language	0	[]	[]
21571	nial	1981	['array']	['dynamic']
294856	nice	0	[]	[]
4072208	nickle	2001	['multi-paradigm']	[]
45413679	nim	2008	[]	['static', '[1]', 'strong', '[2]', 'inferred', 'structural']
37469066	nord programming language	0	[]	[]
16826148	not exactly c	0	[]	[]
969174	not quite c	0	[]	[]
17151577	nu	2007	['structured', 'imperative', 'functional', 'object-oriented']	[]
853032	nwscript	2002	[]	[]
30803208	nxt-g	0	[]	[]
851815	o:xml	0	[]	[]
16840885	oak	0	[]	[]
22496	oberon	1986	['Imperative', 'structured', 'modular', 'object-oriented']	[]
1063980	obj2	0	[]	[]
1064021	object lisp	0	[]	[]
1064025	objectlogo	0	[]	[]
1353817	object rexx	1988	['Object-oriented', 'class-based']	[]
630175	object pascal	1986	['Imperative', 'structured', 'object-oriented', 'functional (Delphi dialect only)', 'component-based', 'event-driven', 'generic']	['static and dynamic', 'rtti', 'strong', 'safe']
39809523	objective-c	1984	['Reflective', 'class-based', 'object-oriented']	['static', 'dynamic', 'weak']
19176983	objective-j	2008	['Multi-paradigm', 'reflective', 'object-oriented', 'functional', 'imperative', 'scripting']	['dynamic', 'weak', 'duck']
602578	obliq	0	['multi-paradigm', 'parallel', 'Prototype-based']	['strong', 'dynamic']
39652	ocaml	1996	['Multi-paradigm', 'functional', 'imperative', 'object-oriented']	['inferred', 'static', 'strong', 'structural']
22660	occam	1983	['Imperative', 'procedural', 'concurrent']	[]
2079775	occam-π	0	['Imperative', 'procedural', 'concurrent']	[]
48707	gnu octave	0	[]	[]
3375679	omnimark	0	[]	[]
3304684	onyx	0	[]	[]
32976878	opa	2011	['multi-paradigm', 'functional', 'imperative']	['static', 'strong', 'inferred']
1936835	opal	0	[]	[]
17861917	opencl api	0	[]	[]
1071357	openedge advanced business language (abl)	0	[]	[]
832032	open programming language (opl)	1984	['imperative', 'structured', 'embedded']	[]
7841593	openvera	0	[]	[]
475829	ops5	0	[]	[]
28952622	optimj	2006	['object-oriented']	[]
13345244	orc	2004	['concurrent', 'nondeterministic']	[]
19981418	orca/modula-2	0	[]	[]
35116049	oriel	1991	['Imperative', 'Procedural']	[]
15127684	orwell	1984	['Lazy', 'functional']	[]
4249746	oxygene	2005	[]	[]
256916	oz	1991	['multi-paradigm', 'logic', 'functional', 'imperative', 'object-oriented', 'constraint', 'distributed', 'concurrent']	['dynamic']
53163248	p	2012	[]	[]
46347117	p4	2013	['compiled', 'domain-specific', 'imperative']	[]
2242844	p′′	1964	['Imperative', 'structured']	[]
36619168	parasail	2009	['compiled', 'concurrent', 'imperative', 'structured', 'object-oriented']	['strong', 'static']
24383128	pari/gp	0	[]	[]
23773	pascal	1970	['Imperative', 'Structured']	['static', 'strong', 'safe']
31788384	pascal script	2000	['Procedural', 'object-oriented', 'scripting']	['strong']
17955097	pcastl	2008	['imperative', 'reflective']	[]
31005079	programming language for computable functions	0	[]	[]
2603123	pearl	0	[]	[]
5157513	peoplecode	0	['multi-paradigm', 'object-oriented', 'imperative']	[]
23939	perl	1987	['Multi-paradigm', 'functional', 'imperative', 'object-oriented', 'class-based', 'reflective']	[]
908764	perl data language (pdl)	1996	['Array']	[]
62080920	perl 6	0	[]	[]
23490878	pharo	2008	[]	[]
24131	php	1995	['Imperative', 'functional', 'object-oriented', 'procedural', 'reflective']	['dynamic', 'weak', 'gradual', '[4]']
379013	pico	1997	['Reflective', 'procedural']	[]
46463857	picolisp	0	[]	[]
6751312	pict	0	['Concurrent']	['static']
86780	pike	1994	['multi-paradigm', 'object-oriented', 'functional', 'procedural']	['static', 'dynamic', 'manifest']
57399	pilot	0	[]	[]
509700	pizza	0	['generics', 'algebraic types']	[]
507366	pl-11	0	[]	[]
507221	pl/0	0	[]	[]
350323	programming language for business	1972	['Procedural', 'imperative']	['strong', '[1]', 'static']
309357	pl/c	1973	['procedural', 'imperative', 'structured']	['strong']
543057	pl/m	1973	[]	[]
1960521	pl/p	0	[]	[]
33862363	pl/sql	0	[]	[]
15774460	pl360	0	[]	[]
5081365	planc	0	[]	[]
65944	plankalkül	1948	['Procedural']	[]
46143	planner	1969	[]	[]
21866469	plex	1970	['procedural', 'imperative']	[]
19189627	plexil	2005	['Multi-paradigm']	['static', 'unsafe', 'nominative']
27900530	plus	1976	['imperative', 'structured']	['static', 'strong', 'safe']
562827	pop-11	0	[]	[]
981616	pop-2	0	[]	[]
24080	postscript	1982	['Multi-paradigm', 'stack-based', 'procedural']	[]
159350	pov-ray	0	[]	[]
25663569	powerhouse	0	[]	[]
1611118	appeon powerbuilder	0	[]	[]
14465871	powershell	2006	['Imperative', 'pipeline', 'object-oriented', 'functional', 'reflective']	['strong', 'safe', 'implicit', 'dynamic']
5005125	polymorphic programming language	0	[]	[]
546083	processing	2001	['Object-oriented']	[]
28051408	processing.js	0	[]	[]
521637	prograph	1983	['multi-paradigm', 'object-oriented', 'visual', 'dataflow']	[]
580197	proiv	0	[]	[]
23485	prolog	1972	['Logic programming']	[]
1064169	promal	1984	['Imperative', 'procedural', 'structured']	[]
9733137	promela	0	[]	[]
40811716	prose modeling language	0	[]	[]
13134192	protel	0	[]	[]
2276397	providex	1992	[]	[]
13142178	pro*c	0	[]	[]
20446791	pure	2008	['Functional', 'declarative', 'term rewriting']	['strong', 'dynamic']
480378	pure data	0	[]	[]
23862	python	1990	['Multi-paradigm', 'functional', 'imperative', 'object-oriented', 'reflective']	['duck', 'dynamic', 'gradual', '[4]']
18595067	q	2003	['Array', 'functional']	['dynamic', 'strong']
56025620	q#	2017	['multi-paradigm', 'quantum', 'functional', 'imperative']	['static', 'strong']
38441485	قلب	2012	['Functional']	[]
9609819	qtscript	0	[]	[]
25207	quakec	1996	['imperative', 'procedural', 'structured']	['static', 'strong']
2137644	quantum programming	0	[]	[]
376707	r	1993	[]	['dynamic']
8387439	r++	0	[]	[]
3350021	racket	1995	['Multi-paradigm', 'functional', 'imperative', 'logic', 'meta', 'modular', 'object-oriented', 'reflective']	['dynamic', 'static', 'strong']
26407459	rapid	1994	[]	[]
146951	rapira	0	[]	[]
642890	ratfiv	0	[]	[]
390257	ratfor	1976	[]	[]
171918	rc	1989	['imperative', 'pipeline']	['weak']
60312680	reason	2016	['Multi-paradigm', 'functional', 'imperative', 'object-oriented']	['inferred', 'static', 'strong', 'structural']
35733875	red	2011	['imperative', 'functional', 'symbolic']	[]
274362	core war	0	[]	[]
15212130	refal	0	[]	[]
593529	rlab	0	[]	[]
931356	roop	0	[]	[]
512681	rpl	1986	['stack', 'structured', 'object-oriented']	[]
867311	robot battle	0	[]	[]
28045268	rtl/2	1972	['structured', 'imperative']	[]
25768	ruby	1995	['Multi-paradigm', 'functional', 'imperative', 'object-oriented', 'reflective']	['duck', 'dynamic', 'strong']
11166672	runescript	0	[]	[]
29414838	rust	2010	[]	['inferred', 'linear', 'nominal', 'static', 'strong']
919313	s	1976	['multi-paradigm', 'imperative', 'object oriented']	['dynamic', 'strong']
439466	s2	1999	['Object-oriented']	[]
11484588	s3	0	['Structured', 'imperative']	[]
356693	s-lang	0	[]	[]
3830007	s-plus	0	[]	[]
8787221	sa-c	0	[]	[]
531030	sabretalk	0	[]	[]
481275	sail	0	[]	[]
3879739	sam76	0	[]	[]
25598423	sas system	0	[]	[]
1298198	sasl	1972	['functional']	[]
28763	sather	1990	['object-oriented', 'functional']	['static', 'strong']
12640293	sawzall	0	[]	[]
3254510	scala	2004	['Multi-paradigm', 'concurrent', 'functional', 'imperative', 'object-oriented']	['inferred', 'static', 'strong', 'structural']
28119	scheme	1975	[]	['dynamic', 'latent', 'strong']
153563	scilab	0	[]	[]
9236158	scratch	2002	['Event-driven', 'visual', 'block-based']	[]
13819923	script.net	0	['imperative', 'meta', 'scripting']	['dynamic']
27163	sed	1974	['scripting']	[]
36346048	seed7	2005	['multi-paradigm', 'extensible', 'object-oriented', 'imperative', 'structured', 'generic', 'reflective']	['static', 'strong', 'safe', 'nominative', 'manifest']
60265	self	1987	['object-oriented', 'prototype-based']	['dynamic', 'strong']
9096092	sensetalk	0	[]	[]
37895661	sequencel	1989	[]	['static', 'type inference']
916963	setl	1969	['multi-paradigm', 'imperative', 'procedural', 'structured', 'object-oriented']	['dynamic']
46574755	superbase database	0	[]	[]
32475185	signal	0	[]	[]
39282074	simple	0	[]	[]
1064164	simscript	0	[]	[]
29513	simula	1962	['Object-oriented']	['static', 'nominative']
562695	simulink	0	[]	[]
2049655	singularity project	0	[]	[]
57406	sisal	1983	['functional', 'dataflow']	['static', 'strong']
4449554	slip	0	[]	[]
1808130	small	0	[]	[]
28319	smalltalk	1972	['Object-oriented']	['strong', 'dynamic']
100337	standard ml	1983	['Multi-paradigm', 'functional', 'imperative']	['strong', 'static', 'inferred']
1569550	strongtalk	2002	['Object-oriented']	['dynamic', 'static']
34236881	snap! (byob[note 1])	2011	['object-oriented', 'educational', 'event-driven']	['dynamic']
29515	snobol	1962	['Imperative', 'unstructured']	[]
30772911	snowball programming language	0	[]	[]
4536722	secure operations language	0	[]	[]
6817996	solidity	0	[]	[]
6400247	sophaeros	0	[]	[]
291874	spark	0	['Multi-paradigm']	['static', 'strong', 'safe', 'nominative']
24641580	speakeasy	0	[]	[]
6616312	speedcoding	1953	['structured', 'object-oriented', 'generic']	['strong', 'static', 'manifest']
5118476	parallax propeller	0	[]	[]
827334	sp/k	1974	['structured', 'imperative']	['static', 'strong']
14654906	ibm 1401 symbolic programming system	0	[]	[]
29004	sql	1974	['Multi-paradigm', 'declarative']	['static', 'strong']
1862060	sqr	0	[]	[]
37426	squeak	1996	['object-oriented']	['dynamic']
2819069	squirrel	2003	['Multi-paradigm', 'scripting', 'imperative', 'functional', 'object-oriented']	['dynamic']
485875	sr	0	[]	[]
485828	s/sl programming language	0	[]	[]
7837169	strand	0	[]	[]
1809002	stata	0	[]	[]
562713	stateflow	0	[]	[]
2199610	subtext	0	[]	[]
346978	supercollider	0	[]	[]
5235763	supertalk	0	[]	[]
42946389	swift	2014	['Multi-paradigm', 'protocol-oriented', 'object-oriented', 'functional', 'imperative', 'block structured']	['static', 'strong', 'inferred']
42946796	swift (parallel scripting language)	2007	[]	['strong']
5029025	sympl	0	[]	[]
2540686	systemverilog	2002	['Structured', 'Object-oriented']	['static', 'weak']
875484	t	1982	['Multi-paradigm', 'object-oriented', 'imperative', 'functional', 'meta']	['dynamic', 'strong']
1558785	tacl	0	[]	[]
1719114	tacpol	0	[]	[]
227991	tads	1988	['prototype-based', 'domain-specific']	['strong typing', 'type inference']
1558864	transaction application language	0	[]	[]
39880682	tcl	1988	['Multi-paradigm', 'event-driven', 'functional', 'imperative', 'object-oriented']	['dynamic typing', 'string']
3431871	tea	1997	['Multi-paradigm', 'Functional', 'Object-oriented', 'class-based']	[]
991259	telcomp	1965	[]	[]
4269756	ubercode	0	[]	[]
31925	ucsd pascal/p-system	0	[]	[]
39874090	umple	2008	['object-oriented']	['static']
902180	unicon	0	['object-oriented', 'procedural']	[]
2905637	uniface	0	[]	[]
3092830	unity	0	[]	[]
32035	unix shell	0	[]	[]
118373	unrealscript	0	[]	[]
12655903	vala	2006	['Multi-paradigm', 'imperative', 'structured', 'object-oriented']	['static', 'strong']
63863	verilog	1984	['Structured']	['static', 'weak']
43410	vhdl	1980	[]	['strong']
32478	vim	0	[]	[]
6097382	visual basic	1991	['Object-based', 'Event-driven']	['static', 'strong']
13483991	visual dataflex	0	[]	[]
45738	visual dialogscript	0	[]	[]
18931861	visual fortran	0	[]	[]
23952547	visual foxpro	0	[]	[]
11359313	visual j	0	[]	[]
837643	visual objects	0	[]	[]
1741668	visual prolog	0	['multi-paradigm', 'logical', 'functional', 'object-oriented', 'imperative']	['static', 'strong', 'inferred']
21802981	vsxu	0	['Visual programming']	['strong']
31410310	watfiv	0	[]	[]
47013794	webassembly	2017	['Imperative', 'structured', 'expression-oriented']	['static']
24964854	webdna	0	[]	[]
48747326	whiley	2010	['Imperative', 'Functional']	['strong, safe, structural, flow-sensitive']
2343156	winbatch	0	[]	[]
40205956	wolfram language	1988	['Multi-paradigm', 'term-rewriting', 'functional', 'procedural', 'array']	['dynamic', 'strong']
43528524	wyvern	0	[]	[]
21146483	x++	0	[]	[]
1932246	x10	2004	['Object-oriented']	['static, strong, safe, constrained']
572327	xbase	0	[]	[]
2924800	xbase++	0	[]	[]
793475	xbl	0	[]	[]
39153713	xc programming language	0	[]	[]
1615369	xharbour	0	[]	[]
2855241	xl	2000	['Multi-paradigm', 'concept-oriented', 'imperative', 'functional']	['strong']
39624220	xojo	0	[]	[]
551037	xotcl	2000	['multi-paradigm', 'object-oriented', 'functional', 'Imperative', 'event-driven programming']	['dynamic typing', 'string']
57408699	xod	0	[]	[]
19086670	xpath	1998	['Query language']	[]
902082	xpl	0	[]	[]
18528411	xpl0	0	[]	[]
23742879	xquery	2007	['declarative', 'functional', 'modular']	['dynamic', '[2]', '[3]', 'strong']
4723102	xsb	0	['Logic Programming']	[]
50274716	xsharp	0	[]	[]
25386274	xsl transformations	0	[]	[]
36462606	xtend	2011	['Object-oriented', 'imperative', 'functional']	['static', 'strong', 'inferred']
175271	yorick	1996	[]	[]
26657733	yql	0	[]	[]
2248859	yoix	2000	['Multi-paradigm', 'Object-based', 'procedural']	[]
34521	z notation	0	[]	[]
31495398	zebra programming language	0	[]	[]
928636	zeno	0	[]	[]
2110332	zetalisp	0	[]	[]
4426247	zopl	0	[]	[]
95928	z shell	0	[]	[]
890761	zpl	1993	['Array']	[]
140589	z++	0	[]	[]
1545014	pl/pgsql	1998	[]	[]
11665200	sql/psm	1996	['Multi-paradigm']	[]
2994338	a♯	1971	['Multi-paradigm', 'object-oriented', 'functional']	[]
25051106	newsqueak	0	['Concurrent']	['strong']
17213	kornshell	0	[]	[]
29047	steelman language requirements	0	[]	[]
949010	algol y	0	[]	[]
26574070	ecmascript harmony	0	[]	[]
11044709	actor-based concurrent language	0	[]	[]
1366035	stos basic	1988	[]	[]
40889417	coopr	0	[]	[]
56284859	natural language programming	0	[]	[]
2281448	autoit	1999	['Object-oriented', 'imperative', 'functional', 'procedural', 'reflective']	[]
34211	xslt	1998	['Declarative']	[]
1064178	dataparallel-c	0	[]	[]
2116391	*lisp (starlisp)	1986	[]	['dynamic', 'strong']
8157205	typescript	2012	['Multi-paradigm', 'functional', 'generic', 'imperative', 'object-oriented']	['duck', 'gradual', 'structural', '[4]']
1042779	cω	2003	['multi-paradigm', 'structured', 'imperative', 'object-oriented', 'event-driven', 'functional']	['static', 'strong', 'safe']
25458359	cray mta	0	[]	[]
7922315	cray xmt	0	[]	[]
391472	pl/1	0	[]	[]
381842	openmp	0	[]	[]
43723435	hy	2013	['Multi-paradigm', 'procedural', 'functional', 'object-oriented', 'meta', 'reflective', 'generic']	[]
41671035	lfe	2008	['Multi-paradigm', 'concurrent', 'functional']	['dynamic', 'strong']
6219357	aimaco	1959	['imperative']	[]
35783688	fact computer language	0	[]	[]
326530	yaml	0	[]	[]
4158686	eulisp	1990	['multi-paradigm', 'functional', 'procedural', 'meta', 'object-oriented']	['strong', 'dynamic']
6976849	islisp	0	[]	[]
19946240	moose (perl)	0	[]	[]
6693612	skill	1990	['functional', 'OOP']	['dynamic']
1625207	subl	0	[]	[]
47775	lisp machine lisp	1976	[]	[]
47774	maclisp	1966	[]	['dynamic', 'strong']
353464	interlisp	1968	[]	[]
449019	oberon-2	1991	['imperative', 'structured', 'modular', 'object-oriented']	['strong', 'static']
1453	algol	1958	['Procedural', 'imperative', 'structured']	[]
13191	html(hypertext markup language)	0	[]	[]
10965409	minid	2006	['Multi-paradigm', 'object-oriented', 'Imperative']	['dynamic']
33850384	qore	0	['multi-paradigm', 'thread safe', 'parallel', 'shared memory', 'functional', 'imperative', 'object-oriented', 'class-based', 'procedural', 'functional']	[]
7419372	foxpro	0	[]	[]
2539467	vp-info[1]	0	[]	[]
53428852	redux	0	[]	[]
4426773	agda	2007	['Functional']	[]
33079424	alf (theorem prover)	0	[]	[]
38053070	akka	0	[]	[]
20217814	reia	0	[]	[]
27828947	simple theory of types	0	[]	[]
1474975	croquet	0	[]	[]
13567	hypercard	0	[]	[]
746828	starlogo	2001	['Multi-paradigm', 'educational', 'procedural', 'agent-based', 'simulation']	['duck', 'dynamic', 'strong']
6983799	agentsheets	1991	['object-oriented', 'educational']	[]
23153417	concurrent euclid	0	[]	[]
31105	turing	1982	['multi-paradigm', 'object-oriented', 'procedural']	['static', 'manifest']
5976852	fortran 95	0	[]	[]
57798059	dafny	0	[]	[]
60393	arith-matic	0	[]	[]
617705	basic-plus	1970	['imperative']	[]
332693	burroughs large systems	0	[]	[]
27174347	pact i	0	[]	[]
4993482	allegro common lisp	1986	[]	['dynamic', 'strong']
13675387	isabelle theorem prover	0	[]	[]
17643059	omega	0	[]	[]
60230260	purescript	2013	['Functional']	['static', 'strong', 'inferred']
1146638	raku	2015	['Multi-paradigm']	['dynamic', 'gradual']
9019708	gofer	0	[]	[]
15127771	id	0	[]	[]
233385	iswim	1966	['imperative', 'functional']	[]
20148120	ioke	2008	['object-oriented', 'prototype-based']	['strong', 'dynamic']
4075450	actor model middle history	0	[]	[]
411454	ibm rpg ii	0	[]	[]
60378	ibm 709/90 9pac	0	[]	[]
6135484	fargo	0	[]	[]
215824	gambas	1999	[]	[]
44365118	atscript	0	[]	[]
28116392	qml	2009	['Multi-paradigm', 'declarative', 'reactive', 'scripting']	['dynamic', 'strong']
1838572	cal	0	[]	[]
2009536	stackless python	0	[]	[]
418603	clips	1985	['expert systems']	[]
26384	rebol	1997	['language oriented programming', 'data exchange', 'functional', 'prototype-based', 'imperative']	['dynamic', 'strong']
303031	information processing language (ipl)	1956	['Assembly']	[]
6648528	kturtle	0	[]	[]
9069072	puredata	0	[]	[]
9857086	cedar	0	[]	[]
1002285	fortran 90	0	[]	[]
39516472	zonnon	2013	['imperative', 'structured', 'modular', 'object-oriented']	[]
949017	algol-w	0	[]	[]
7632959	modula-2+	1980	['imperative', 'structured']	['strong', 'static']
539194	muf	0	[]	[]
17687494	profile scripting language	1998	['Procedural']	[]
20961640	active oberon	0	[]	[]
25572284	rexx	1979	['multiparadigm', 'procedural', 'structured']	[]
11090266	tom	1999	['object-oriented']	[]
19905196	ats	0	['multi-paradigm', 'functional', 'imperative']	['static']
3432584	structured text	0	[]	[]
62017767	superplan	0	[]	[]
900125	begriffsschrift	0	[]	[]
200138	interpress	0	[]	[]
431985	as/400 control language	0	['imperative']	[]
11946436	tk	0	[]	[]
22561399	chef	0	[]	[]
14432911	puppet (software)	0	[]	[]
864364	dataflow	0	[]	[]
598669	diagram	0	[]	[]
17178	kl0	0	[]	[]
17179	kl1	0	[]	[]
912124	business basic	0	[]	[]
508401	groovy	2003	['Object-oriented', 'imperative', 'scripting']	['dynamic', 'static', 'strong', 'duck']
1988114	xlispstat	0	[]	[]
507928	inferno	0	[]	[]
44013448	scratchjr	0	[]	[]
56882690	agentcubes	2006	['object-oriented', 'educational']	[]
9771	ed	0	[]	[]
920004	setl2	0	[]	[]
920018	isetl	0	[]	[]
2179985	sac	1994	['array', 'functional']	['static', 'strong']
859608	imp	0	[]	[]
78126	sketchpad	0	[]	[]
8115636	burroughs b5000	0	[]	[]
9672320	contextual query language	0	[]	[]
2574343	sparql	2008	['Query language']	[]
21670195	java persistence query language	0	[]	[]
40516644	n1ql	0	[]	[]
32169	unified modeling language	0	[]	[]
23497750	basic4ppc	2005	['Procedural programming', 'Event-driven']	['static', 'weak']
19160625	nsb/appstudio	0	[]	[]
20153719	microsoft small basic	2008	['Structured', 'imperative', 'object-oriented']	['dynamic', 'weak']
22497	opengl	0	[]	[]
38962533	asm.js	2013	[]	[]
5903016	symbolic manipulation program	0	[]	[]
9689799	otcl	0	[]	[]
424362	xforms	0	[]	[]
85011	xpointer	0	[]	[]
44196	dsssl	0	[]	[]
12098545	joins (concurrency library)	0	[]	[]
35640209	polyphonic c sharp	0	[]	[]
12304060	kawa	1998	[]	[]
13054873	lelisp	0	[]	[]
1064120	objvlisp	0	[]	[]
1063953	oaklisp	1986	['multi-paradigm', 'object-oriented', 'functional', 'procedural']	['dynamic', 'strong']
1064127	le lisp	1981	[]	[]
1176702	d language	0	[]	[]
149766	microsoft basic	1975	[]	[]
516845	dartmouth basic	1964	['imperative']	[]
62086758	tymshare super basic	0	[]	[]
303734	macsyma	0	[]	[]
7611352	xaml	0	[]	[]
1575082	json	0	[]	[]
1951390	dependent ml	0	[]	[]
23712097	qbasic	1991	['Procedural']	[]
34994823	openlisp	1988	[]	['dynamic', 'strong']
1443566	freebasic	2004	['Procedural', 'object-oriented']	['static']
18410776	qb64	2007	[]	[]
63569	quickbasic	0	[]	[]
13087	gw-basic	1983	[]	[]
327744	msx basic	1983	['imperative']	[]
5134584	ibm cassette basic	0	[]	[]
23093599	ibm disk basic	0	[]	[]
38212017	ibm basica	0	[]	[]
1172241	vilnius basic	1986	['imperative', 'algorithmic']	[]
